MQ 7,MQ 9,TGS 822,TGS 2600,TGS 2602,TGS 2611
1535,6190,0,3958,6690,10616
1128,6297,0,3807,6584,10836
1176,6464,0,3870,6507,10939
1187,6409,0,3953,6692,10611
1356,6485,0,3968,6440,10726
1270,5631,0,4335,6069,10491
1332,6746,0,3816,6524,10947
1645,7113,0,4292,7078,10330
1671,6886,0,3996,6865,10825
1476,7037,0,4111,6079,10836
1526,7172,0,4114,6575,10892
1480,7056,0,4429,6514,9794
1793,7265,0,4160,6460,10553
1623,6655,0,4216,6340,10715
1217,7679,0,3799,6340,10888
1673,7227,0,3829,6500,10581
1280,7063,0,4112,6204,10770
1585,7344,0,4101,6320,10748
511,7679,0,3849,5876,10963
1635,7569,0,4170,6671,10649
1410,7412,0,3732,6561,10779
1610,7392,0,4140,6872,10689
1440,7244,0,3928,6528,11224
1208,7088,0,4885,6329,10956
1756,7148,0,3971,6366,10706
1633,7410,0,4106,6609,10499
1714,7445,0,4388,6371,10606
1535,7421,0,3528,6241,10780
1570,7679,0,4831,6468,10559
1773,8083,0,4138,6593,10650
1526,7726,0,3916,6370,10751
1472,6403,0,3720,6596,10822
1770,7454,0,3874,6227,10751
1518,7679,0,4332,6020,10484
696,7955,0,4289,6238,10514
628,7705,0,4149,6655,10679
1415,7617,0,3321,6600,10637
1463,7657,0,3965,6565,10709
1595,7872,0,4672,6527,10816
2152,7784,0,3872,6552,10751
1535,7264,0,3955,6232,11028
1793,8157,0,4134,6335,10480
1649,8571,0,3818,6760,10635
1701,8093,0,4531,6275,10681
1577,7850,0,4372,6508,10425
1682,8089,0,4201,6664,10320
1554,7894,0,4448,6503,10345
1586,8000,0,4582,6536,10384
1204,8200,0,4431,6391,10153
1349,7744,0,4038,6622,10432
1676,8361,0,4008,6239,10942
1642,9071,0,4050,6634,10816
1682,8137,0,3760,6193,10751
1705,7984,0,4295,6552,10480
1835,8472,0,4202,6279,10751
1580,8285,0,4416,6445,10497
1634,8158,0,3631,6765,10761
2137,8260,0,4281,6464,10512
1168,8552,0,4104,6350,10751
1515,8449,0,3936,5882,11093
1786,8563,0,4049,6180,10597
1472,8240,0,4138,6475,10697
716,8396,0,3988,6670,10581
1568,8514,0,3912,6569,10776
1754,8577,0,3762,6517,10778
1973,9052,0,4133,6208,10705
1819,8570,0,3960,6044,10930
1217,7740,0,3840,6601,10828
1570,8457,0,3745,6397,10113
1540,8644,0,3979,6689,10602
1672,8674,107,3827,6497,10888
1692,8289,0,3726,6655,10787
1592,8640,88,3930,6823,10893
1660,8269,0,4377,6655,10332
2070,8653,0,4308,5972,10736
1935,9284,0,3857,6459,10487
1820,8908,0,4519,6578,11158
1999,9296,0,4348,6423,10384
1535,9786,0,3766,6878,10644
1862,9097,0,4114,6353,10335
1494,9491,0,4192,6655,10705
1856,8296,0,3984,6269,10835
1766,9112,0,4144,6728,10576
2085,9412,0,4237,5927,11006
1946,9366,0,4169,5974,10325
2123,9120,0,4833,6186,10688
1405,8788,0,3861,6830,10825
2010,9508,0,4156,6571,10595
