MQ 7,MQ 9,TGS 822,TGS 2600,TGS 2602,TGS 2611
0,0,0,4484,3979,7980
0,0,0,4449,3631,9320
0,0,0,4578,3878,9235
0,0,0,4124,3851,9543
0,0,0,4186,3900,9579
0,0,0,4416,3798,9536
0,0,0,4256,3763,9433
0,0,0,4360,3720,9332
0,0,0,4434,3829,9409
0,0,0,4192,3976,9611
0,0,0,4110,4174,9412
0,0,0,3838,4141,9429
0,0,0,4552,4214,9574
0,0,0,4541,3988,9140
0,0,0,4276,3865,9563
0,0,0,4330,4150,8703
0,0,0,4346,4607,9280
0,0,0,4160,4347,9349
0,0,0,4349,2935,9605
0,0,0,4860,4023,9484
0,0,0,3266,4100,9354
0,0,0,4341,3957,9389
0,0,0,3520,4344,9234
0,0,0,4344,4243,9326
0,0,0,3729,4261,9559
0,0,0,4274,4247,9221
0,0,0,4249,4354,9232
0,0,0,4040,4172,9463
0,0,0,4103,4176,9485
0,0,0,4098,4429,9431
0,0,0,4153,4343,9474
0,0,0,4410,3950,9153
0,0,0,4396,3872,9289
0,0,0,4337,3730,9348
0,0,0,4607,4116,8977
0,0,0,4317,4454,9254
0,0,0,4042,4122,9408
0,0,0,4513,3942,9251
0,0,0,4412,3776,9533
0,0,0,4451,3869,9138
0,0,0,4443,4477,9260
0,0,0,4326,4162,10173
0,0,0,5077,4102,9560
0,0,0,3285,4206,9450
0,0,0,4291,4357,9314
0,0,0,4333,3691,9348
0,0,0,3344,4289,9181
0,0,0,4313,4232,9164
0,0,0,4485,4293,9280
0,0,0,4363,4186,9460
0,0,0,4335,4276,9389
0,0,0,4109,4006,9455
0,0,0,4257,4256,9218
0,0,0,4264,3816,9525
0,0,0,4328,4972,9300
0,0,0,4367,4791,9311
0,0,0,4320,3559,9418
0,0,0,4525,4045,9074
0,0,0,4183,4304,9344
0,0,0,4176,4280,9339
0,0,0,3902,4108,9419
0,0,0,4479,3689,9160
0,0,0,3824,4314,9272
0,0,0,4494,4160,9826
0,0,0,4534,4035,9063
0,0,0,4513,4532,9136
0,0,0,4296,4260,9302
0,0,0,4300,3759,9225
0,0,0,4400,3695,9283
0,0,0,4292,4416,9387
0,0,0,3986,4190,9435
0,0,0,4117,3956,9650
0,0,0,4467,3979,9264
0,0,0,4210,4607,9548
0,0,0,4384,3992,9610
0,0,0,4473,4754,9280
0,0,0,4342,4240,9913
0,0,0,3992,4015,9818
0,0,0,4191,3925,9564
0,0,0,3957,4244,9470
0,0,0,4619,4350,8976
0,0,0,4237,3810,9441
0,0,0,4242,3897,9488
0,0,0,3920,4748,9434
0,0,0,4182,3843,9564
0,0,0,3430,4349,9246
0,0,0,4541,4016,9017
0,0,0,4526,3987,9025
0,0,0,4480,3962,9168
0,0,0,4340,4108,9236
0,0,0,3929,4047,9165
0,0,0,4164,4311,9282
0,0,0,3813,4433,9467
0,0,0,4451,4339,9141
0,0,0,4156,3957,9763
0,0,0,2953,3920,9441
0,0,0,4314,3907,9278
0,0,0,4591,3918,9460
0,0,0,4292,3758,9352
0,0,0,4434,3710,9275
0,0,0,3996,3996,9470
0,0,0,4121,3583,9327
0,0,0,4497,3965,9223
0,0,0,3584,3953,9049
0,0,0,3466,4396,9558
0,0,0,4583,4028,9219
0,0,0,4513,3349,9152
0,0,0,4528,4118,9382
0,0,0,4393,3956,9259
0,0,0,4584,4180,10242
0,0,0,4288,2735,9368
0,0,0,4519,3954,9097
0,0,0,5026,4130,9483
0,0,0,4572,4044,8952
0,0,0,4517,4044,9052
0,0,0,4246,4275,9343
0,0,0,4235,3897,9555
0,0,0,4180,3940,9545
0,0,0,4349,3902,9112
0,0,0,4251,4235,9536
0,0,0,4353,3682,9234
0,0,0,4340,4372,9302
0,0,0,4544,4017,9014
0,0,0,4149,3883,9685
0,0,0,3344,3997,9553
0,0,0,4552,3956,9156
0,0,0,4323,3801,9432
0,0,0,4581,3969,9047
0,0,0,4303,3703,9326
0,0,0,4607,4453,8953
0,0,0,4525,4130,9587
0,0,0,4430,3991,9221
0,0,0,4030,4123,9394
0,0,0,4485,4040,9063
0,0,0,4278,3952,9545
0,0,0,3959,3819,9482
0,0,0,4436,3808,9132
0,0,0,4330,3878,9593
0,0,0,4360,3790,9302
0,0,0,4547,4562,9304
0,0,0,4343,4208,9066
0,0,0,4339,4206,9161
0,0,0,4588,4004,9098
0,0,0,4256,3950,9531
0,0,0,3219,4309,9144
0,0,0,4452,4163,9594
0,0,0,4289,4139,10007
0,0,0,4258,4163,9261
0,0,0,4387,3782,9173
0,0,0,4397,4278,9338
0,0,0,4238,3921,9597
0,0,0,4043,4397,9326
0,0,0,4978,3867,9664
0,0,0,4425,2976,9304
0,0,0,4591,4189,9007
0,0,0,4607,4032,9022
0,0,0,4110,4246,9974
0,0,0,4416,4266,9152
0,0,0,4304,3873,9229
0,0,0,3972,3929,9124
0,0,0,4373,4161,9501
0,0,0,4491,4148,9018
0,0,0,4261,3990,9458
0,0,0,4104,4322,9377
0,0,0,4479,4128,9068
0,0,0,3913,3963,9016
0,0,0,4296,3904,9292
0,0,0,4256,3912,9304
0,0,0,4607,4112,9003
0,0,0,4649,3855,9431
0,0,0,4447,3727,9386
0,0,0,3124,3701,9393
0,0,0,4481,3939,9002
0,0,0,4030,4110,9512
0,0,0,4301,3878,9603
0,0,0,4460,3783,9302
0,0,0,4162,4228,9433
0,0,0,4426,3976,9252
0,0,0,4341,3822,9356
0,0,0,4373,3781,9354
0,0,0,4038,4145,9367
0,0,0,4291,3578,9240
0,0,0,3678,3860,9446
0,0,0,3988,3615,9467
0,0,0,4376,3604,9361
0,0,0,4529,3967,9103
0,0,0,4472,4000,9261
0,0,0,4335,4215,8862
0,0,0,4848,3946,9472
0,0,0,4312,3849,9537
0,0,0,4042,4311,9416
0,0,0,4327,3746,9390
0,0,0,4372,3917,9168
0,0,0,4388,4140,9581
0,0,0,4547,3998,9024
0,0,0,4347,4189,9177
0,0,0,4122,4141,9513
0,0,0,4372,3481,9885
0,0,0,4429,3764,9386
0,0,0,4011,4022,9454
0,0,0,4291,4242,8659
0,0,0,4539,4112,10080
0,0,0,4429,3748,9291
0,0,0,4362,3678,9102
0,0,0,4351,3731,9314
0,0,0,4566,3937,9281
0,0,0,4175,4168,9460
0,0,0,4392,4112,10117
0,0,0,4245,3866,9636
0,0,0,4463,3892,8573
0,0,0,4352,6490,10356
0,0,0,4135,4137,9449
0,0,0,4236,4300,9316
0,0,0,4721,3920,9526
0,0,0,4378,3715,9381
0,0,0,4300,4036,9604
0,0,0,4381,4156,9851
0,0,0,4498,4288,9306
0,0,0,3160,4132,9809
0,0,0,4369,3744,9303
0,0,0,5134,4021,9581
0,0,0,4538,4197,10331
0,0,0,4355,4042,9513
0,0,0,4346,4145,9304
0,0,0,4214,4239,9400
0,0,0,4387,1705,9300
0,0,0,4132,4328,9318
0,0,0,4840,4454,8975
0,0,0,4366,4246,9192
0,0,0,3957,4195,9482
0,0,0,4543,3867,9168
0,0,0,4549,3886,9040
0,0,0,4607,4015,8968
0,0,0,4331,3877,9306
0,0,0,4431,4890,9276
0,0,0,4584,4030,9044
0,0,0,4558,4232,9815
0,0,0,4607,3862,9123
0,0,0,4434,2960,9153
0,0,0,4416,3869,9418
0,0,0,4153,4319,9362
0,0,0,4160,4124,9470
0,0,0,4482,4004,9187
0,0,0,4513,4150,9596
0,0,0,4358,3777,9372
0,0,0,4173,5825,9289
0,0,0,4360,3700,9352
0,0,0,4392,4146,9457
0,0,0,4356,4016,9834
0,0,0,4191,3854,9557
0,0,0,4114,4175,9369
