MQ 7,MQ 9,TGS 822,TGS 2600,TGS 2602,TGS 2611
141,24773,4659,5338,5561,11674
196,24377,4306,5087,6214,11714
338,24741,4438,5038,5387,11842
149,24299,4614,4641,5927,12031
671,24324,4487,5008,5822,11860
373,24797,4807,5189,5628,12080
5,24446,4725,5391,5862,11938
134,24330,4474,5017,5864,11618
100,24344,4505,5414,5924,11698
448,24834,4686,5413,5681,11652
299,24242,4621,5284,5698,11522
345,24922,4529,5035,5568,11753
421,24792,4936,5388,5896,11421
0,24593,4624,5338,5631,11420
347,24681,4568,5233,6050,11775
450,24640,4402,4998,5891,11638
0,24464,4551,5384,5631,11816
474,24660,4495,4992,5920,11024
511,24850,5508,4881,6376,11828
66,24333,4380,5297,5631,11718
514,24156,5128,5320,5812,11480
58,24096,4049,5863,5856,11568
0,25165,4607,5737,5770,12135
0,23308,4251,4986,6023,11941
392,24500,4340,4914,5642,11866
397,24640,4501,5330,6446,11731
1112,24278,5264,4217,6472,11994
116,24413,4297,5133,5714,11664
248,24462,4380,5500,5934,12225
213,24165,4290,4886,6095,11880
128,24373,4416,5386,5548,11456
546,24760,4607,5342,5887,11551
68,24041,4462,4437,5913,11931
65,24293,4497,4988,6178,11573
296,24648,4464,5265,6061,11393
210,24582,2994,5134,5685,12047
161,24422,3839,5360,5698,12153
100,24358,4396,4848,5631,12107
150,23796,3936,4902,6168,11700
234,24488,4591,5353,5789,11616
456,24643,4643,5434,5746,11657
375,24318,4281,5156,6181,11657
368,24315,4322,5010,6001,11480
0,24200,5305,4775,5920,11976
302,24460,4607,5591,5594,11833
501,24380,4616,5381,5911,11429
255,24643,4240,5003,5936,11968
360,24594,4516,5250,5631,11772
0,24139,4212,5256,5817,12040
147,24475,4282,4777,5773,11930
0,24171,4118,4879,5780,12136
793,24623,4369,5017,5722,11955
199,23827,4447,5071,5640,11677
379,24619,4579,5288,5671,11590
188,24361,4783,5520,5962,11593
465,24605,4620,5196,5711,11624
0,24008,4305,4754,5921,11952
121,24374,3713,5394,5668,11584
322,24449,4468,5377,6012,11364
0,24183,4229,5216,5668,11988
399,24314,4260,5028,5923,11847
42,24183,4588,5198,6015,11193
140,24341,4445,5563,5672,11885
432,24348,4136,4952,5803,11303
0,24064,4607,5433,5631,12234
696,24472,4553,5227,5795,11450
1318,24100,3957,5339,5970,11999
202,24138,4307,4215,6025,11492
142,24351,3532,5144,5521,11426
32,24238,4461,4965,5973,11172
181,24366,4480,5199,5459,11828
0,24231,4251,4818,5315,11479
136,24247,4771,5758,5794,11532
52,25069,3684,4560,6301,11715
289,24392,4546,5224,5478,11679
42,24208,4607,4936,5688,11829
0,24118,4302,5137,4997,11530
479,24388,4558,5194,5790,11344
0,23976,4142,4821,5712,11882
192,24107,4189,5080,5878,11760
0,24189,4530,5322,5504,11316
423,24333,4416,4969,5544,11703
274,24310,4370,5384,5803,11690
66,24148,4618,4847,5675,11981
482,25160,4516,5244,5777,11356
519,24468,4735,5250,4607,11630
0,24731,4212,4875,5697,11826
20,24070,4226,5631,5835,12031
57,24223,4424,5124,5670,11570
417,24578,4622,5304,5680,11536
0,25357,4114,6072,5803,11828
256,24256,4477,5071,5607,11666
343,24361,4809,5327,5696,11573
0,24063,4054,4889,5973,11772
0,24024,4607,4684,5712,11639
0,23737,2880,5032,5704,12154
240,24619,4309,4876,5631,11408
26,24200,4308,5001,6286,11024
428,24398,4354,4932,5664,11894
186,24161,4443,5648,5449,11872
405,24377,4513,4780,6003,11368
432,24553,4607,5082,5704,11565
203,24197,4471,5054,5597,12028
0,23978,4116,6050,5844,11896
203,24213,4608,4568,5934,11442
52,24194,4298,5080,6656,10929
372,24562,4559,5084,5633,11681
289,24360,4454,4203,6256,11624
25,24114,4416,4945,5631,11773
395,24416,4607,5269,6294,11699
457,24437,4576,5136,5696,11482
260,24245,4187,7114,5766,11282
8,24169,4362,5137,6775,11674
163,24359,4488,4904,5631,11938
277,24329,4420,4904,5477,12293
0,24013,4346,5268,5688,11990
77,24462,4659,5176,5812,11592
2577,24063,4378,5221,5880,11546
309,24708,4408,5329,5878,11328
434,24033,4416,4369,5873,11662
0,23919,3980,4695,5936,11721
57,24082,4712,4931,4969,12037
158,24300,4476,5171,5593,11506
209,24217,4388,4769,5612,11227
710,24681,3974,4921,5961,11570
147,23995,3777,4651,6109,11647
68,23110,4437,4860,5904,11727
151,23995,3978,4755,6115,11761
70,24013,4381,5032,5792,11876
278,24176,4374,4864,5833,11660
153,23658,4708,5186,5732,11537
0,23940,5337,4932,4684,12066
304,24223,4537,5247,5696,11657
111,24066,4307,4735,5745,11845
651,24308,4760,4997,5477,11311
329,24223,4556,5189,5639,11845
0,24063,4282,4917,5520,12048
0,23902,4379,5047,5635,11554
488,24199,4872,4607,5805,11810
150,24154,4388,4752,5749,11868
240,23874,4105,4847,5913,11464
0,23840,3746,4713,5788,11684
205,24140,4328,5003,6005,11352
0,23787,3987,5138,5954,11773
0,24156,4244,4972,5495,12021
270,23909,5072,4974,5528,10784
0,24426,3962,5357,5692,11221
0,24094,4146,4890,6013,11593
306,24102,4402,4721,5244,11577
407,24033,4693,5192,5297,11616
634,24022,4549,5263,5570,11272
50,23824,4040,4928,5566,11868
0,23927,4058,4884,5764,11781
263,24015,4471,5035,5829,11787
92,24244,4169,4307,5192,11677
0,24056,4233,4607,5877,11854
0,23701,4307,6026,5674,11775
0,23904,4452,5023,5786,10751
310,24139,4606,5334,5225,11958
0,24045,4483,5081,5900,11640
222,23940,4238,5140,5905,12353
0,24046,4588,5226,5692,11417
0,23721,3917,4709,5842,11354
236,23919,4458,5329,5657,11677
576,24115,4413,4257,5797,11674
632,23773,4674,5494,5558,13223
511,23833,4292,4964,6005,11005
0,23150,4264,4387,5930,11909
88,24063,4734,4916,5938,11611
298,23938,4756,5073,6292,11650
0,23898,4437,4843,5726,11339
0,23796,4335,4965,5568,11613
66,23836,4332,5148,5407,11711
0,24197,4684,5313,5678,11313
83,21986,4198,4656,5854,11874
0,24226,3410,5040,6174,11853
198,23938,4270,4980,5516,11669
154,23928,4147,6016,5793,12496
28,23908,4395,4992,5635,11867
93,24022,4607,4932,5488,11565
77,23639,4613,4817,5996,11457
0,22919,4372,5065,5626,11821
0,23593,4208,4312,5934,11791
138,24140,4595,5265,6283,11641
298,24220,4541,5209,5736,10902
0,23608,4648,4763,5748,11810
0,23391,4372,5480,5552,11916
0,23603,4270,5002,5626,11828
152,23984,4411,4872,5335,11864
148,24026,4436,5226,5401,11573
108,24023,4199,4843,5656,11793
158,24063,4542,5158,5576,11085
6,23518,4498,5154,5961,11433
239,23926,4503,4869,5633,11752
189,24050,4514,5058,5480,11833
31,24080,4391,5195,5713,11478
81,23938,6224,5000,5980,11614
202,24204,4530,5156,6763,11586
201,24038,4399,5043,5568,11775
342,23560,4112,3725,6148,10757
126,23792,4336,4761,5568,11993
0,23676,4244,5455,5631,11794
41,23650,4158,4544,5803,11842
180,23830,5634,4773,5732,11775
0,24106,4058,4850,5534,11599
0,23827,4221,4863,5186,11901
0,23841,4123,4835,5527,11740
0,23580,3984,4780,5791,11646
25,23791,4788,4968,5411,11861
0,23952,4311,4913,5900,11458
102,23430,4058,4781,5569,11937
103,23979,4390,4953,5833,11180
73,23920,4470,4938,6668,11511
261,24163,4672,5178,5822,11555
555,23799,4322,4132,5921,11556
244,23935,4432,5370,5910,12113
9,23949,4370,4990,6780,11670
0,23386,4162,4915,5612,11870
505,24089,4552,4971,5731,11371
0,23706,4298,4970,5527,11412
0,24028,4340,5190,5794,11140
129,23688,4882,4981,5590,11539
0,23632,5042,4844,5706,11776
48,23881,4349,4896,6161,11536
0,23070,3302,4826,5787,11803
0,23380,4133,4824,5609,11639
0,23708,5471,4677,5514,11900
0,23398,4607,5131,5532,11878
381,24167,5169,5137,5713,11430
97,23879,4362,4528,5743,11938
238,23501,4702,5721,5767,11429
344,23989,4394,4648,5803,11518
0,20962,4262,5455,5799,11775
24,23366,4352,5161,5357,11664
0,23813,5264,4815,5809,11749
0,23608,4221,4909,5532,11382
314,21073,4550,5280,5627,11123
0,23496,4025,4906,5564,11633
489,23754,3132,5060,5816,11652
360,23895,4607,5170,5630,11356
832,23132,4452,5279,5568,11796
0,23832,4052,4790,5409,11785
78,23744,4736,4593,6945,11710
74,23953,4366,5304,5577,11470
80,23887,4276,4893,4249,11850
733,23688,3889,4538,5317,11747
66,23982,4832,5062,5629,11512
0,23637,4148,5312,5636,12630
449,24037,4584,5402,5735,13954
1044,23706,7893,4858,5720,11759
228,24063,4371,4977,6170,11548
